,a0,a1,a2,a3,I,b1,b2,b3
0,-0.0041451275847833105,0.12120817604317513,-0.18354767626665874,0.2081702536493864,0.998811960921703,0.45919885364864943,0.22284020728881004,0.2545831660883252
1,-0.004034111554340934,0.1143432189112914,-0.18686685179895157,0.20946553988961386,0.9994772060876037,0.464510271297656,0.22769446353355427,0.2546585166641359
2,-0.004101749933078387,0.11304162065811463,-0.18593500313669634,0.21018488274542219,0.9992646307182684,0.46546365321419536,0.22780661650495315,0.253996121443352
3,-0.003968968961465695,0.09782958303050893,-0.18680869859150578,0.20766341576806457,0.9956543993424382,0.47954370186102946,0.2403416598015346,0.2552906982867037
4,-0.004001015536226386,0.09504179620453768,-0.1921947555989496,0.2076768826309111,0.9947598509036597,0.48016045669792007,0.2462862746275023,0.2589453759823144
5,-0.00432468207994563,0.08019587284060875,-0.18064356660655978,0.21223953894912473,0.9945762086094464,0.49683682746187013,0.24740909385203635,0.2504607117886086
6,-0.004297464037844995,0.07988392482767415,-0.18075228155866974,0.21255385874463556,0.9947327027505785,0.4972360763313642,0.24793900968392246,0.2505827344925118
7,-0.004690324055351039,0.07214563174069094,-0.1802710349123242,0.21270131048804777,0.9946083853747072,0.5036776685349761,0.2510814187174437,0.24912013672711608
8,-0.004937103711246449,0.06939382411788098,-0.18721653293045998,0.2118790175711742,0.9949062056430871,0.5064666422151961,0.25818199203333314,0.2533615550913968
9,-0.004498955054842019,0.07970643038064962,-0.19342144636754072,0.20647910227191732,0.995712575283841,0.4972163629441687,0.25938240666286483,0.25996415128598016
10,-0.0045525727186285225,0.07964223762283063,-0.19363938978209505,0.20654183723491792,0.9956917255467718,0.4972239850030906,0.25954243890120365,0.25994768227506715
11,-0.002047724440512551,0.07396568200442533,-0.19461387898784,0.21724508183806784,0.994565680579204,0.5032075955276407,0.26626394640544604,0.2547229293072909
12,-0.0018881038041729664,0.07841452527162296,-0.19548973125129016,0.21542188579551705,0.994230009074823,0.49801297184056725,0.2638617390633906,0.2565339435703874
13,-0.0022596481954773456,0.08016796389259884,-0.19875873349734774,0.21461366867108342,0.9944694909402599,0.49661652643400966,0.2666775670661515,0.2597657078396469
14,-0.0021873171136373715,0.07422573676049732,-0.19875381401049386,0.21549892447754213,0.9946044913018264,0.5019541431208651,0.2688861946075698,0.2582982802445407
15,-0.000522313730106444,0.07743141568854262,-0.1819855916312525,0.21940554954323188,0.9975432826247699,0.5008060755513304,0.2538920611615784,0.24941402380018668
16,-0.0007238559053052429,0.07873977024657375,-0.1838037480336484,0.21752211958216244,0.9973680619327308,0.4989386960712505,0.2548124287599513,0.2516204213556988
17,-0.00035704335493463857,0.07897743640975435,-0.183381413751058,0.2172752097719267,0.9977488583620009,0.4988987409531873,0.2544849294878784,0.25209207062856
18,-0.00045807056090195475,0.07890940607880298,-0.18331903921963222,0.2170887419508467,0.9977749956482045,0.49887941289436166,0.2543981445969175,0.25218315304659356
19,-0.0002872784513201776,0.07943115366684861,-0.18281761941476482,0.21694898687936565,0.9979479635725709,0.49842178826154443,0.2537502747047469,0.2521058999161315
20,0.0004566341291940279,0.07834101412988853,-0.18038966180379723,0.21848903640927678,0.9985088104160982,0.500437652285709,0.2524542886870561,0.25006374358223804
21,-0.00023803491163282287,0.07813888294571647,-0.18146499952053297,0.21711454225290688,0.9979778399669371,0.4997390692667021,0.2528021382241378,0.2517697588954446
22,-0.0004141703116359863,0.07822452278356673,-0.18201243474976792,0.2170809924749062,0.9980206376499594,0.49947599900966755,0.2530940390983878,0.2519233326549498
